#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:dna_2" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:dna_2" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:dna_2">
#                <taxonset id="TaxonSet.dna_1" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1::3" id="dna_1" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:dna_2" name="distribution">
#            <parameter id="clockRate.c:dna_2" name="x">1.0</parameter>
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="YuleBirthRatePrior.t:dna_2" name="distribution" x="@birthRate.t:dna_2">
#            <Uniform id="Uniform.4.dna_1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:dna_3" name="distribution">
#            <parameter id="clockRate.c:dna_3" name="x">1.0</parameter>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:dna_1" name="distribution">
#            <parameter id="kappa.s:dna_1" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@dna_1" id="treeLikelihood.dna_1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna_2">
#            <siteModel id="SiteModel.s:dna_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna_1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna_1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna_1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:dna_1" kappa="@kappa.s:dna_1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:dna_1" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:dna_1" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:dna_1" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:dna_1" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution id="treeLikelihood.dna_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna_2">
#            <data data="@dna" filter="2::3" id="dna_2" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:dna_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna_2" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna_2" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna_2" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:dna_2" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:dna_2" id="StrictClock.c:dna_2" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution id="treeLikelihood.dna_3" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:dna_2">
#            <data data="@dna" filter="3::3" id="dna_3" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:dna_3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:dna_3" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:dna_3" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:dna_3" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:dna_3" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:dna_3" id="StrictClock.c:dna_3" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	TreeHeight	clockRate.2	clockRate.3	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
450000	-4783.450472648008	-4790.505069741397	7.054597093389041	-1372.3802255624068	-750.1276016643253	-2667.9972425146657	0.17123445629364217	0.28431608902279615	3.4842826315482776	9.279509204041595	9.500149670315599	2.946870524707908	0.2427841599484378	0.2679774429635806	0.2723795092665539	0.21685888782142815
451000	-4782.587707775682	-4789.9996814111	7.411973635418046	-1371.3498409017386	-749.594425863017	-2669.0554146463446	0.1700056588481611	0.3015130878545314	4.014990385769903	9.6368857460706	6.888306959689684	2.946870524707908	0.2872885425741255	0.2234730603378929	0.2723795092665539	0.21685888782142815
452000	-4783.1071828195645	-4790.711501165633	7.604318346068948	-1370.4785019260562	-750.3030731722222	-2669.9299260673547	0.168972045513028	0.3045219420877419	4.053267934815337	9.829230456721502	10.009967741978352	2.946870524707908	0.2872885425741255	0.25085920745294615	0.24499336215150064	0.21685888782142815
453000	-4788.3012010379925	-4796.125869211208	7.824668173215337	-1370.7200049857306	-750.1068620031923	-2675.2990022222843	0.17339060124104563	0.2492738702107596	4.006498741058923	10.049580283867892	9.23686668740777	2.946870524707908	0.2872885425741255	0.2823976324934846	0.21345493711096222	0.21685888782142815
454000	-4789.825326940347	-4798.034288992483	8.208962052136386	-1379.9822747613255	-752.6868802312049	-2665.3651339999533	0.1501470874498969	0.32592527128721566	4.290052711072612	10.433874162788939	8.011793532820946	2.946870524707908	0.2872885425741255	0.2823976324934846	0.21345493711096222	0.21685888782142815
455000	-4784.9030310936105	-4792.796737189679	7.893706096068638	-1376.3183962710382	-750.379652365099	-2666.0986885535417	0.15877362508025458	0.3350724785171369	4.166472437298175	10.118618206721193	6.457869735971891	2.946870524707908	0.2872885425741255	0.2823976324934846	0.21345493711096222	0.21685888782142815
456000	-4789.828514134055	-4792.761945026225	2.9334308921701355	-1375.594768184909	-749.3792655744409	-2667.7879112668747	0.1749364206135833	0.303650415562613	3.6974543389421424	5.15834300282269	17.668340106477608	2.946870524707908	0.2872885425741255	0.2823976324934846	0.21345493711096222	0.21685888782142815
457000	-4786.558192120264	-4793.196415620199	6.638223499935534	-1376.014567761364	-752.8588417659838	-2664.3230060928518	0.1752707297252313	0.2952693886882127	3.724750662945186	8.863135610588088	5.204367054858479	2.946870524707908	0.2872885425741255	0.2823976324934846	0.21345493711096222	0.21685888782142815
458000	-4783.092711175554	-4790.117022198536	7.024311022981753	-1371.9719313252915	-750.9622947814005	-2667.182796091844	0.17876420868847964	0.28280270716465183	3.9180142950133177	9.249223133634308	6.522751730122334	2.946870524707908	0.25372035415436234	0.2470443065008356	0.24880826310361126	0.2504270762411913
459000	-4783.017051035974	-4789.600445166405	6.583394130431267	-1369.1898829752517	-749.3822135519971	-2671.0283486391554	0.18465669355077566	0.25161946635007765	3.648518869569143	8.808306241083821	10.689274846641153	2.946870524707908	0.25372035415436234	0.25994690545859817	0.23590566414584865	0.2504270762411913
460000	-4785.979501318587	-4793.700192205895	7.720690887308822	-1372.2148965933607	-751.2200056296895	-2670.2652899828454	0.16484122555214178	0.3685740537463907	4.3705132902249035	9.945602997961377	6.711138159626287	2.946870524707908	0.25372035415436234	0.25994690545859817	0.23590566414584865	0.2504270762411913
461000	-4782.257956038961	-4789.967865726756	7.709909687794865	-1369.6094546671204	-750.1644388109688	-2670.1939722486673	0.16560820844285482	0.3551160257896854	4.051933166534893	9.93482179844742	7.901916914139309	2.946870524707908	0.25372035415436234	0.25994690545859817	0.23590566414584865	0.2504270762411913
462000	-4779.9212054195195	-4787.132585436238	7.211380016717778	-1369.5202361553456	-748.515022515602	-2669.09732676529	0.17407135970528728	0.2886956240140169	3.63963537545145	9.436292127370333	8.49262940358153	2.946870524707908	0.25372035415436234	0.25994690545859817	0.23590566414584865	0.2504270762411913
463000	-4784.273479960044	-4792.092055846461	7.818575886417756	-1378.3089547916481	-753.0078496012511	-2660.7752514535623	0.14676734847263317	0.37912157543410313	3.898058419635257	9.872156939438486	5.706951262215799	2.4814416572330997	0.24818048963899392	0.25994690545859817	0.22403635281996126	0.2678362520824471
464000	-4787.257404740991	-4794.684665479305	7.4272607383141995	-1380.539726865636	-752.9420583166473	-2661.2028802970217	0.16160905313383053	0.27035580214661864	3.6689468774250282	9.48084179133493	7.785022528891137	2.4814416572330997	0.24818048963899392	0.25994690545859817	0.22403635281996126	0.2678362520824471
465000	-4788.633556323174	-4796.6961558368275	8.062599513653597	-1379.6738751172757	-754.3049556746814	-2662.7173250448704	0.15671044530411898	0.3860134870783493	4.140385444323741	10.116180566674327	7.639537522273258	2.4814416572330997	0.24818048963899392	0.25994690545859817	0.22403635281996126	0.2678362520824471
466000	-4787.297976715625	-4792.0500973049275	4.75212058930257	-1377.4615852227641	-751.4760460570457	-2663.1124660251176	0.17698350294657578	0.27095760918876677	3.632518165393429	6.8057016423233	14.010972106255915	2.4814416572330997	0.24818048963899392	0.25994690545859817	0.22403635281996126	0.2678362520824471
467000	-4782.437377099632	-4789.986857321294	7.549480221663025	-1373.9018866550427	-751.2389528791689	-2664.846017787083	0.1488387538362505	0.35411301056426187	4.481774378064857	9.603061274683755	5.352421274226648	2.4814416572330997	0.24818048963899392	0.2625277830674945	0.2693528219698299	0.2199389053236821
468000	-4785.16607628101	-4791.332385534391	6.166309253381195	-1373.206647920199	-750.2057747058706	-2667.919962908321	0.17373912018998536	0.3397866195868377	3.597362573918729	8.219890306401926	12.626813773561489	2.4814416572330997	0.24818048963899392	0.2625277830674945	0.2693528219698299	0.2199389053236821
469000	-4784.267209469611	-4792.1777318319	7.910522362289157	-1372.9683881656917	-750.7307953935259	-2668.478548272682	0.16217824885675694	0.3279884296901275	4.051144614288362	9.964103415309888	9.68992089381971	2.4814416572330997	0.24748702903726932	0.2646978319625255	0.2700462825715545	0.21776885642865113
470000	-4788.112398350941	-4795.117285386323	7.004887035381725	-1377.2749226610465	-752.9769739483924	-2664.8653887768833	0.16337714837395015	0.3235147194767003	4.266906145437957	8.980952581421766	5.077092064793855	2.279782787504327	0.24748702903726932	0.2646978319625255	0.2700462825715545	0.21776885642865113
471000	-4781.880976091394	-4789.302126493625	7.421150402231649	-1369.8391451121622	-749.666932706615	-2669.7960486748484	0.17702051239692398	0.26739506252535433	3.593767723185819	9.39721594827169	7.418518856952386	2.279782787504327	0.26973879789225363	0.26737097267145676	0.24512137300763887	0.21776885642865113
472000	-4782.625675808205	-4790.167403098067	7.541727289861066	-1369.949510072966	-750.3293016034952	-2669.888591421605	0.17476401077668835	0.25835702865354415	3.742280080000149	9.517792835901107	6.579927658433016	2.279782787504327	0.2504444496163865	0.26737097267145676	0.264415721283506	0.21776885642865113
473000	-4781.283422035897	-4789.435271300294	8.151849264395892	-1373.1685151563493	-751.4680832789722	-2664.798672864972	0.1597115980795873	0.3371318176016707	3.823809577951263	10.127914810435932	7.2900789011973295	2.279782787504327	0.2504444496163865	0.26737097267145676	0.264415721283506	0.21776885642865113
474000	-4782.529438524413	-4790.266861137494	7.737422613080337	-1372.7931988826383	-752.5791374991484	-2664.8945247557076	0.1570162657962713	0.3726563314967195	3.9138412408645418	9.793107191371275	11.487617488891688	2.486986820829272	0.2504444496163865	0.26737097267145676	0.264415721283506	0.21776885642865113
475000	-4781.355690046434	-4789.443304571513	8.087614525079745	-1374.442545888136	-752.0184358361906	-2662.9823228471864	0.1547509680757086	0.3753320491144998	4.13927888976993	10.143299103370683	11.714329962796935	2.486986820829272	0.2504444496163865	0.26737097267145676	0.264415721283506	0.21776885642865113
476000	-4783.611680358538	-4791.735029794332	8.123349435793587	-1370.2073210898293	-749.517923988765	-2672.0097847157376	0.16245621788825268	0.3328289475132323	4.499119258659557	10.179034014084525	6.682874078901388	2.486986820829272	0.2504444496163865	0.26737097267145676	0.264415721283506	0.21776885642865113
477000	-4785.570296541498	-4792.209690738406	6.639394196908523	-1374.8360681280956	-752.6292845939457	-2664.7443380163645	0.1654673596625495	0.25255299037120826	3.825095431494444	8.914639775642025	11.922861747245703	3.0892446880170463	0.2504444496163865	0.28735478927834424	0.24443190467661854	0.21776885642865113
478000	-4786.367776408902	-4792.017260661335	5.649484252433237	-1380.0159374716293	-752.71141914354	-2659.2899040461657	0.1811948618936303	0.27330715986043014	3.490217889797328	7.978303626105619	10.224298933104066	3.2437864146222926	0.2504444496163865	0.28735478927834424	0.24443190467661854	0.21776885642865113
479000	-4787.173960216291	-4793.58431663946	6.410356423168813	-1380.6259821312435	-754.1216810604934	-2658.8366534477227	0.1705231627323068	0.30588643599164306	3.482835537768556	8.739175796841195	9.522173451550467	3.2437864146222926	0.2504444496163865	0.28735478927834424	0.24443190467661854	0.21776885642865113
480000	-4784.787796949943	-4792.511976520973	7.724179571029686	-1375.8497521931563	-752.7879392823891	-2663.8742850454273	0.15902466554153263	0.31818654848857875	4.0361272212645725	10.052998944702068	8.231599409881655	3.2437864146222926	0.2504444496163865	0.2541939767917244	0.27759271716323836	0.21776885642865113
481000	-4784.718881412438	-4792.021011817472	7.302130405033156	-1375.041840179442	-750.6549308974453	-2666.3242407405846	0.15914594570681626	0.33130726150059325	3.9602771792082745	9.630949778705538	10.851537169341912	3.2437864146222926	0.2504444496163865	0.2541939767917244	0.27759271716323836	0.21776885642865113
482000	-4784.8346400496275	-4792.208855481599	7.374215431971433	-1372.1819292275993	-749.5475018159183	-2670.4794244380814	0.1699644823804842	0.27869942275580467	3.9805884232251123	9.642386124302975	5.9619020541099745	3.0690695756959436	0.2504444496163865	0.2541939767917244	0.27759271716323836	0.21776885642865113
483000	-4785.352969182968	-4793.726520197983	8.373551015014971	-1373.8869353585515	-750.5321757156107	-2669.30740912382	0.14502243603519568	0.3706167460790668	4.45425159467467	10.641721707346512	7.019897943607395	3.0690695756959436	0.2504444496163865	0.2541939767917244	0.27759271716323836	0.21776885642865113
484000	-4783.540205870496	-4791.145386541622	7.6051806711268926	-1371.2113691109378	-749.1304873079974	-2670.8035301226873	0.16007538212498934	0.29844975558624576	3.925808222068856	9.923134718297153	6.616440146570057	3.2121887329497083	0.2504444496163865	0.2541939767917244	0.27759271716323836	0.21776885642865113
485000	-4783.181107150535	-4790.601747654474	7.420640503938758	-1372.3435844772598	-749.0973502205399	-2669.1608129566744	0.16574369962050733	0.31870445589580454	3.9582558962073016	9.33284872343364	11.400843781348668	2.1173179124700607	0.2504444496163865	0.2541939767917244	0.27759271716323836	0.21776885642865113
486000	-4783.504848970971	-4791.333412613732	7.82856364276216	-1376.9806198445801	-751.6274452120668	-2662.7253475570856	0.14676286368456956	0.32186960660358294	3.9530805215939533	9.877555769024184	5.991365077923065	2.46935840790114	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
487000	-4785.533462125726	-4793.405709131284	7.8722470055583	-1373.9673817921882	-749.5706836020071	-2669.8676437370887	0.15926623066988024	0.3250188077495941	3.9555329532439667	9.996709325269116	10.677612230763184	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
488000	-4782.469679371722	-4790.482109383296	8.012430011574182	-1376.7036538464847	-752.4634408945662	-2661.3150146422445	0.1499978783662548	0.35748777541763316	3.89743040414539	10.136892331284997	10.154625637437915	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
489000	-4786.221495397855	-4793.748491152639	7.526995754784668	-1378.754087062149	-750.9857946011551	-2664.0086094893345	0.14861867086505706	0.3167457111651078	3.9063091803890555	9.651458074495483	5.423016371771944	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
490000	-4781.603172314772	-4788.967390640488	7.3642183257158464	-1370.3776489627476	-750.6102868548808	-2667.9794548228588	0.16494096493167854	0.3183733140138122	3.957801867867066	9.488680645426662	12.119589004459147	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
491000	-4782.350484920315	-4789.527714313779	7.177229393464266	-1374.0864733361307	-752.6944733782651	-2662.746767599384	0.17267926596162844	0.2994189567305125	3.8969224570717387	9.301691713175082	8.036470855083428	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
492000	-4783.353074237633	-4791.862673311745	8.509599074111634	-1371.6196749581482	-750.1440406328418	-2670.098957720756	0.15052024102218461	0.3654917491495265	4.392130800535672	10.63406139382245	7.821757610699468	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
493000	-4780.765716553817	-4788.529085558014	7.763369004197308	-1374.329969963975	-750.886642472402	-2663.3124731216376	0.1584716169159793	0.29400478457137874	3.884970692639317	9.887831323908124	8.783137855458305	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
494000	-4787.058873593677	-4789.931412395305	2.8725388016284974	-1374.2393707085082	-753.3190773598578	-2662.3729643269394	0.18343351807932706	0.2439367664930014	3.3524418990697527	4.997001121339313	2.4287665438326025	2.6705374729964637	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
495000	-4785.021874013057	-4792.317041927308	7.295167914251332	-1373.139007427691	-751.1275673484565	-2668.0504671511612	0.16052528761687562	0.29527602264397884	3.8794563241916395	9.613776438526038	11.075322619421554	3.214088328075555	0.2763028584659889	0.2541939767917244	0.25173430831363597	0.21776885642865113
496000	-4782.540993417513	-4789.52948077506	6.988487357546518	-1373.5030262205782	-749.8559257106023	-2666.1705288438798	0.1712850909508408	0.32398770388527626	3.891278789352475	9.307095881821224	6.201148289379764	3.214088328075555	0.24425057903559366	0.2541939767917244	0.2837865877440312	0.21776885642865113
497000	-4787.6415594682485	-4795.214019966601	7.5724604983523935	-1373.8562635426836	-749.2317918564377	-2672.1259645674804	0.16526444338392923	0.3584768819242109	3.945745224082727	9.8910690226271	9.302251404965647	3.214088328075555	0.24425057903559366	0.2541939767917244	0.2837865877440312	0.21776885642865113
498000	-4786.311767330281	-4794.275537654415	7.9637703241333995	-1371.2799616172351	-749.1365109158686	-2673.859065121311	0.16681445656145635	0.27944038682499656	4.2709327302978455	9.887122008977066	9.810481907657042	2.1454478398353496	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
499000	-4780.805970863795	-4788.31786397606	7.51189311226514	-1371.7348828176634	-750.0317346151196	-2666.5512465432766	0.16561689110108777	0.3293389719495953	3.9718134363668187	9.435244797108806	11.377139218581595	2.1454478398353496	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
500000	-4788.051455748402	-4796.184148111536	8.132692363134453	-1382.2158922591373	-754.4752955700753	-2659.4929602823236	0.14875397147185193	0.3292928737811027	3.850670430155953	10.05604404797812	9.304852104106253	2.1454478398353496	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
501000	-4784.775579718761	-4790.954277557235	6.178697838474285	-1376.8969189739014	-752.5504845950861	-2661.506873988248	0.18586194075962514	0.2839655317127083	3.388953132670786	8.370805933468784	8.285944645994958	2.8555082139516745	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
502000	-4782.204015067772	-4790.249043705948	8.045028638175486	-1376.5621701226519	-753.294345206848	-2660.3925283764484	0.14829886081783086	0.3659972177809347	3.8999271357573897	10.237136733169985	6.635775655635969	2.8555082139516745	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
503000	-4789.654544174895	-4796.441450111302	6.786905936407864	-1377.6865295717512	-748.9607167565973	-2669.7942037829544	0.17677908135630244	0.29827141504549926	3.64807209868815	8.979014031402363	8.531313682324596	2.8555082139516745	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
504000	-4780.353180933513	-4787.480500960704	7.127320027191885	-1372.0435054040624	-750.9073620209145	-2664.529633535728	0.16494653083875344	0.3266063401042628	3.92873377861017	9.319428122186384	10.594206988896861	2.8555082139516745	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
505000	-4781.6591006901	-4789.302291912347	7.643191222246637	-1374.7703473474007	-750.5453062182263	-2663.98663834672	0.16105642831984546	0.3015860406447992	3.818071923842341	9.835299317241136	7.098797701514219	2.8555082139516745	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
506000	-4787.7963858782	-4794.197904155223	6.401518277022905	-1366.574084203459	-747.1549639308479	-2680.468856020916	0.1588886396431583	0.3489394845607367	4.464379621087986	8.593626372017404	16.25016094420108	2.8555082139516745	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
507000	-4784.365682499013	-4792.00920639118	7.643523892166883	-1375.193811190486	-753.9068833751597	-2662.9085118255343	0.1698921117440739	0.2809534023298217	3.7527199614521285	9.617856295464245	8.41513634281533	2.2753315096962714	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
508000	-4787.300630465038	-4794.957799754249	7.657169289210774	-1372.8012886848778	-748.3216562996266	-2673.834854769745	0.16498367160646885	0.320713683989756	4.258434388222312	9.631501692508136	6.267265774272796	2.2753315096962714	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
509000	-4789.914894862276	-4797.820112781542	7.90521791926586	-1378.623693540335	-749.605398158952	-2669.591021082255	0.17352744478806087	0.3147471937459121	4.303605869249731	9.994360498563072	9.797821245480153	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
510000	-4781.144258701847	-4788.2402135371785	7.095954835331552	-1375.1200709134453	-751.8519716757079	-2661.2681709480253	0.1604376869327719	0.31844522812306764	3.836950500069938	9.185097414628764	5.590413555858774	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
511000	-4782.750016571206	-4790.203598539452	7.453581968246304	-1369.2195025950266	-749.2642157366356	-2671.7198802077896	0.17148781476446123	0.268587731473522	4.079901409775914	9.542724547543516	10.446062134616767	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
512000	-4781.223067872045	-4788.165513243783	6.942445371737209	-1372.3355219341079	-750.6279312225744	-2665.2020600871006	0.17712691385001908	0.25704896809831485	3.454804787932711	9.031587951034421	9.1088395479294	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
513000	-4783.975337911453	-4791.677697042137	7.702359130683973	-1373.6734614484878	-753.8029231015012	-2664.2013124921477	0.16714666899469088	0.38537220008495476	3.7675917783952815	9.791501709981185	8.749799219087526	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
514000	-4784.394136496579	-4791.403003037038	7.00886654045782	-1371.5194275445156	-751.0448607958682	-2668.8387146966543	0.17858178235584435	0.3185680889359112	3.3293078141920476	9.098009119755032	8.950514143934763	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
515000	-4782.961846055768	-4790.729511549591	7.767665493823207	-1369.9798966177184	-749.957715135589	-2670.791899796283	0.1641546782994336	0.2754727718973885	4.321102106856849	9.856808073120419	6.6044904921193615	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
516000	-4781.451921167374	-4789.677775819004	8.225854651629412	-1373.9023305602764	-751.7649473613359	-2664.0104978973914	0.15239657470256937	0.38910458194844516	3.87052209983957	10.314997230926624	8.972929300758505	2.57572726864353	0.28920473508195943	0.2541939767917244	0.23883243169766546	0.21776885642865113
517000	-4784.815454682094	-4792.277597234622	7.46214255252738	-1374.731965997992	-749.1866800218205	-2668.358951214809	0.15992676721886176	0.326180897276154	4.012877273158471	9.551285131824592	11.210294265421494	2.57572726864353	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
518000	-4783.477276922662	-4790.773671229198	7.2963943065363654	-1374.0183370348457	-750.3420961104405	-2666.413238083912	0.17419065059313849	0.3231096327361778	3.766442829084443	9.523960633491008	6.744132362834827	2.954311502437896	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
519000	-4789.286681304462	-4794.379986843778	5.0933055393165	-1374.035644360057	-750.8590683386435	-2669.4852741450773	0.16273018711884052	0.3371162519967936	3.8414115790704146	7.115775957799607	3.215152800333875	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
520000	-4782.3882640909	-4790.499964133291	8.111700042390655	-1376.2592856770407	-750.7931773318863	-2663.4475011243635	0.15510413480875465	0.34085126093647156	3.9724875887961817	10.134170460873761	8.494780308420312	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
521000	-4788.26244253298	-4796.503944637656	8.241502104676467	-1377.384637359268	-750.3784627646935	-2668.740844513695	0.15353814977716726	0.3348924515837373	4.027613896388881	10.263972523159573	12.250041797426917	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
522000	-4791.377323961263	-4798.505978884072	7.128654922808464	-1383.362384582267	-753.5874776105564	-2661.556116691249	0.14628758707715972	0.34058000509777075	4.0395374937460735	9.151125341291571	14.874733015470646	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
523000	-4790.215930721292	-4796.907738843551	6.691808122258435	-1374.4992831581278	-752.8971672648744	-2669.511288420549	0.18393455641055545	0.3465981694629747	3.330462829823945	8.714278540741542	6.199676909259985	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
524000	-4788.9691409936095	-4796.104334485006	7.135193491396676	-1377.4950632193513	-754.8195334936929	-2663.7897377719623	0.17561369619635278	0.244388268415808	3.552630289905904	9.157663909879783	7.221267777025049	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
525000	-4781.105962247813	-4788.877281046847	7.771318799034167	-1375.3372944294465	-751.6123874073526	-2661.9275992100484	0.15819910302476464	0.3350879282551664	4.04479202822003	9.793789217517274	6.599058581795756	2.399887929401678	0.28920473508195943	0.2541939767917244	0.2649605263565188	0.19164076176979783
526000	-4791.855244604883	-4799.95695979716	8.10171519227727	-1375.8805163647307	-751.4765924954414	-2672.599850936988	0.15644349738555574	0.3561063578078489	4.1163843484205245	10.40112517108539	6.999240187023337	3.1585614540719456	0.2598316339369	0.2541939767917244	0.2943336275015782	0.19164076176979783
527000	-4783.520468632334	-4791.386527343194	7.866058710859683	-1374.08327315727	-750.174425697225	-2667.1288284886987	0.16320281889795138	0.33647879783961904	3.9581286379954723	10.165468689667803	7.8872954407400675	3.1585614540719456	0.2598316339369	0.2541939767917244	0.2943336275015782	0.19164076176979783
528000	-4786.450943852252	-4793.294717575805	6.84377372355358	-1373.9120705236458	-751.2836835122514	-2668.0989635399083	0.17514816348817272	0.27784703874380157	3.8219640553382854	9.1431837023617	9.891801613251015	3.1585614540719456	0.2598316339369	0.2541939767917244	0.2943336275015782	0.19164076176979783
529000	-4788.0003680583495	-4792.659704952897	4.65933689454768	-1380.0776375534424	-752.8920822164478	-2659.6899851830076	0.15708597388915166	0.28523713409783863	3.8071445745639574	6.9587468733558	16.85371703753636	3.1585614540719456	0.2598316339369	0.2541939767917244	0.2943336275015782	0.19164076176979783
